video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount
DyaQp6Cz8RA,StatQuest with Josh Starmer,I Love You,"If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Cats', 'Maine Coon', 'Song', ""Valentine's Day"", 'Ukulele', 'Upright Bass', 'Drums', 'Afro-Cuban Percussion', 'Vocals']",2016-10-31 14:15:17+00:00,1420.0,38.0,,11.0,PT3M4S,hd,false,Monday,184,9
UFhJefdVCjE,StatQuest with Josh Starmer,p-hacking and power calculations,"P-values can be tricky things, and if we're not careful, we can report false positives much more frequently than 5% of the time. Here, I show how that can happen, and then I show to avoid it by doing power calculations - with an emphasis on the concepts behind the equations.

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #pvalue","['p-values', 'power', 'power calculation', 'statistics', 'StatQuest', 'p-hacking']",2016-10-11 17:46:29+00:00,42544.0,959.0,,70.0,PT19M12S,sd,false,Tuesday,1152,6
Rblav_ehMTE,StatQuest with Josh Starmer,Roses,"The latest hit song from Joshua Starmer and The Starmakers.

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['song', 'tenor guitar', 'sun set', 'divorce', 'vocals', 'roses']",2016-10-01 16:24:14+00:00,401.0,12.0,,7.0,PT3M29S,hd,false,Saturday,209,6
G-9USywzN3E,StatQuest with Josh Starmer,Nasty Weather,"The latest song by Joshua Starmer and The Starmakers.

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Iceland', 'Waterfalls', 'banjo', 'tenor guitar', 'cello', 'vocals', 'song', 'divorce', 'relationships']",2016-08-31 22:15:22+00:00,776.0,14.0,,4.0,PT3M33S,hd,false,Wednesday,213,9
R6ALolnItXg,StatQuest with Josh Starmer,Maybe It'll Go Away,"The latest song by Joshua Starmer and The Starmakers.

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Joshua Starmer', 'hernia', 'Drums', 'bass', 'guitar', 'vocals', 'song', 'conga drum', 'latin percussion']",2016-07-26 07:40:57+00:00,1193.0,17.0,,4.0,PT3M50S,hd,false,Tuesday,230,9
azXCzI57Yfc,StatQuest with Josh Starmer,StatQuest: Linear Discriminant Analysis (LDA) clearly explained.,"LDA is surprisingly simple and anyone can understand it. Here I avoid the complex linear algebra and use illustrations to show you what it does so you will know when to use it and how to interpret the results. Sample code for R is at the StatQuest GitHub:
https://github.com/StatQuest/linear_discriminant_analysis_demo/blob/master/linear_discriminant_analysis_demo.R

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/
...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

0:00 Awesome song and introduction
0:59 Motivation for LDA
5:03 LDA Main Idea
5:29 LDA with 2 categories and 2 variables
7:07 How LDA creates new axes
10:03 LDA with 2 categories and 3 or more variables
10:57 LDA for 3 categories
13:39 Similarities between LDA and PCA



#statquest #LDA #ML","['LDA', 'Linear Discriminant Analysis', 'Machine Learning', 'PCA', 'Principle component analysis', 'statistics']",2016-07-10 21:36:51+00:00,671701.0,11756.0,,851.0,PT15M12S,sd,false,Sunday,912,6
xXqa7sVypYI,StatQuest with Josh Starmer,Another Day,"The latest hit single by Joshua Starmer and The Starmakers.

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Song', 'Cancer', 'Survival', 'Tenor Guitar', 'Baritone Tenor Guitar', 'Bass Guitar', 'Vocals', 'Starmakers', 'Joshua Starmer']",2016-07-01 01:43:12+00:00,456.0,8.0,,1.0,PT3M35S,hd,false,Friday,215,9
cKdUdPAVyOU,StatQuest with Josh Starmer,Say Your Goodbyes,"The latest hit single by Joshua Starmer and The Starmakers.

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Music', 'Song', 'Paris', 'Goodbyes', 'Original', 'Tenor Guitar', 'Cello', 'Vocals', 'The Starmakers', 'Joshua Starmer']",2016-05-30 14:01:13+00:00,1254.0,23.0,,5.0,PT4M9S,hd,false,Monday,249,10
-tibALm6VEI,StatQuest with Josh Starmer,Deal With It,"The new hit single by Joshua Starmer and the Starmakers.

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Joshua Starmer', 'Drums', 'Song', 'Deal With It', 'Music', 'Punk Rock']",2016-05-01 16:43:18+00:00,1221.0,11.0,,4.0,PT2M16S,hd,false,Sunday,136,6
WkjBXrX1Q2k,StatQuest with Josh Starmer,Rachel's Song (the ballad of Hazel Motes),"The premiere of Rachel's Song at Mystery Brewing, March 5th, 2016. Performed by Joshua Starmer and Mara Shea.

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Joshua Starmer', ""Flannery O'Connor"", 'Hazel Motes', 'Mara Shea', 'Mystery Brewing', 'Tenor Guitar', 'Fiddle', 'Violin', 'Song', 'Music', 'Live']",2016-04-01 19:42:05+00:00,856.0,25.0,,2.0,PT3M54S,sd,false,Friday,234,11
oMtDyOn2TCc,StatQuest with Josh Starmer,Drawing and Interpreting Heatmaps,"This StatQuest is about the heatmaps. We see these all the time, but there are lots of arbitrary decisions that go into drawing them. Here, I show you what those decisions are and how they affect the results. 

For a complete index of all the StatQuest videos, check out:
https://statquest.org/video-index/

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#statquest #rnaseq #heatmap",,2016-01-06 15:46:44+00:00,128086.0,2157.0,,127.0,PT16M49S,sd,false,Wednesday,1009,0
K2QWmW6LKmg,StatQuest with Josh Starmer,Christmas In Rio! (now on iTunes!),"Get the track on iTunes!
https://itunes.apple.com/us/album/christmas-in-rio-single/id1064944419
Click more for lyrics:

It’s Christmas time in Rio, 
While the sun shines down on Rio

Papai Noel
He’s the surfing the waves
He’s got his speedo on, and he’s got his shades

He shaved his beard last week
‘Cause it’s just too warm
This is the mid-summer heat
Not a midwinter storm.

We got people singing Noite Feliz
We just finished plugging in our electrical tree

It’s Christmas time in Rio, 
While the sun shines down on Rio

When he’s not hanging dez
Papai’s in Greenland
Fezzik’s employed making
presents by hand

Check out the presépio
It’s bad to the bone
You’ve got your amigo secreto
So you’re never alone

The missa do galo was crazy it lasted all night
Let’s eat a feijoada til we see the morning light

It’s Christmas time in Rio, 
While the sun shines down on Rio

If you'd like to support StatQuest, please consider...

Buying The StatQuest Illustrated Guide to Machine Learning!!!
PDF - https://statquest.gumroad.com/l/wvtmc
Paperback - https://www.amazon.com/dp/B09ZCKR4H6
Kindle eBook - https://www.amazon.com/dp/B09ZG79HXC

Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...a cool StatQuest t-shirt or sweatshirt: 
https://shop.spreadshirt.com/statquest-with-josh-starmer/

...buying one or two of my songs (or go large and get a whole album!)
https://joshuastarmer.bandcamp.com/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer","['Christmas', 'Rio', 'Speedo', 'Santa', 'Papai Noel', 'Music', 'Song', 'Samba', 'Brazil (Country)', 'Christmas (Holiday)', 'Rio De Janeiro (Administrative Division)', 'Merry Christmas', 'Christmas Music (Musical Genre)']",2015-12-05 17:11:39+00:00,15232.0,43.0,,8.0,PT2M20S,hd,false,Saturday,140,13
